NTSB WPR16IA025, Attachment 1 to Cockpit Display – Recorded Flight Data - Specialist’s Factual Report,,,,,,,,,,,,
Operator: Private,,,,,,,,,,,,,
Vehicle ID/Registration: N999VX,,,,,,,,,,,,,
Source of Data: Cirrus SR22T, G1000 MFD SD Card,,,,,,,,,,,,
Date of Event: 11/7/2015,,,,,,,,,,,,,
Location: Paso Robles, California,,,,,,,,,,,,
DATA,,,,,,,,,,,,,
Time,AltGPS,AltMSL,E1 %Pwr,E1 MAP,GndSpd,IAS,Pitch,Roll,HDG,VSpd,LatAc,NormAc,E1 RPM
(PST),(ft wgs),(ft msl),(%),(Hg),(kt),(kt),(deg),(deg),(deg),(fpm),(G),(G),(rpm)
,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER
11:55:06,10698,10814.6,1.01,35.79,177.3,142.7,1.13,-0.58,303.9,-34,0.01,0.01,2506.3
11:55:07,10698,10814.7,1.01,35.78,178,143.6,1.04,-0.69,303.8,22.4,0.01,0,2506
11:55:08,10698,10814.7,1.01,35.73,178.7,144.3,0.78,-0.31,303.8,37,0,-0.03,2509.8
11:55:09,10696.5,10813.1,1.01,35.8,179.4,145.2,0.71,-0.22,303.9,48.3,0,-0.01,2509.1
11:55:11,10693.8,10810.4,1.01,35.76,180.8,145.7,0.67,-0.44,303.7,-43.4,0,0.01,2505.9
11:55:12,10692.4,10809.1,1.01,35.77,181.5,146.5,0.6,-0.47,303.7,-69,0,-0.01,2509.3
11:55:13,10690.9,10807.5,1.01,35.81,182.2,147,0.46,-0.46,303.7,-78.4,0,-0.02,2505.7
11:55:14,10688.8,10805.4,1.01,35.75,182.9,147.6,0.43,-0.53,303.6,-70.4,0,0,2506.3
11:55:15,10687.5,10804.1,1.01,35.73,183.6,148.3,0.51,-0.41,303.7,-83.7,0.01,0.01,2508.8
11:55:16,10685.2,10801.8,1.01,35.76,184.2,148.9,0.59,-0.27,303.7,-96.7,0,0.02,2509.3
11:55:17,10684.4,10801,1.01,35.81,184.8,149.8,0.7,-0.26,303.6,-98.1,0.01,0.02,2508.1
11:55:18,10683.9,10800.5,1.01,35.83,185.3,150.3,0.8,-0.31,303.6,-91.3,0,0.02,2509.6
11:55:19,10683.7,10800.3,1.01,35.8,185.8,151,0.83,-0.48,303.7,-69,0,0.01,2506.6
11:55:20,10683.8,10800.4,1.01,35.77,186.2,151.4,0.78,-0.46,303.6,-44.5,0,-0.01,2505.3
11:55:21,10683.2,10799.8,1.01,35.75,186.6,151.9,0.57,-0.34,303.6,6.9,0.01,-0.02,2506.6
11:55:22,10682.7,10799.3,1.01,35.76,187,152.4,0.43,-0.38,303.6,-2,0,-0.02,2505.5
11:55:23,10680.6,10797.3,1.01,35.76,187.4,152.7,0.35,-0.54,303.6,-35.4,0,-0.01,2509.9
11:55:24,10678.2,10794.9,1.01,35.82,187.9,153.1,0.34,-0.4,303.6,-47.3,0,0.01,2510.2
11:55:25,10676,10792.7,1.01,35.49,188.3,153.6,0.3,-0.4,303.5,-72.2,0,0,2509.8
11:55:26,10673.8,10790.4,0.97,33.94,188.8,154,0.27,-0.31,303.6,-98.3,0.01,0.01,2506.4
11:55:27,10672.1,10788.8,0.95,33.48,189.1,154.3,0.23,-0.27,303.6,-131.7,0,0.01,2509.1
11:55:28,10669.3,10785.9,0.95,33.27,189.5,154.6,0.3,-0.23,303.6,-167.9,0,0.02,2509.9
11:55:29,10667.6,10784.3,0.94,32.63,189.7,154.8,0.42,-0.29,303.6,-147.9,0,0.03,2508.1
11:55:31,10665.3,10782,0.91,31.92,190.2,155,0.48,-0.37,303.7,-115.7,0.01,0.01,2511.1
11:55:32,10664.6,10781.2,0.91,31.91,190.3,155.3,0.49,-0.41,303.7,-98.1,0,0,2509.4
11:55:33,10663.6,10780.2,0.91,31.54,190.5,155.2,0.49,-0.27,303.7,-84.1,0.01,0,2511.6
11:55:34,10663.3,10780,0.89,31.07,190.6,155.3,0.52,-0.36,303.7,-58,0.01,0.01,2510
11:55:36,10662.3,10779,0.86,30.26,190.7,155.3,0.59,-0.42,303.7,-30.8,0,0,2510.9
11:55:37,10662.1,10778.7,0.86,30.05,190.7,155.1,0.57,-0.41,303.6,-21.3,0.02,-0.01,2512.2
11:55:38,10661.4,10778,0.86,29.97,190.7,155.1,0.57,-0.44,303.6,-28.9,0,0.01,2509.8
11:55:39,10661.6,10778.2,0.86,29.97,190.7,155.1,0.59,-0.52,303.5,-14.7,0.01,0.01,2511.7
11:55:40,10660.6,10777.2,0.87,30.05,190.7,155.2,0.6,-0.57,303.3,-5.6,0,0.01,2512
11:55:41,10660.5,10777.2,0.88,30.12,190.8,155.2,0.6,-0.46,303.2,-13.3,0,0,2508.8
11:55:42,10660.2,10776.9,0.88,30.08,190.8,155.3,0.63,-0.38,303.3,-7,0.01,0.01,2511.1
11:55:43,10660.1,10776.7,0.88,29.9,190.8,155.2,0.6,-0.3,303.2,12.3,0,0,2510.5
11:55:44,10659.7,10776.4,0.88,29.82,190.7,155.2,0.59,-0.32,303.2,-19.7,0.01,0,2508.6
11:55:45,10658.9,10775.5,0.86,29.78,190.6,155.2,0.63,-0.26,303.2,-30.9,0.01,0,2508.4
11:55:46,10658.7,10775.3,0.83,29.79,190.5,154.9,0.63,-0.15,303.3,-32.4,0.01,0,2507.1
11:55:47,10657.7,10774.3,0.81,29.8,190.3,154.8,0.62,-0.13,303.3,-26.7,0,0,2509.6
11:55:48,10657.3,10773.9,0.81,29.87,190.2,154.6,0.62,-0.24,303.2,-30.1,0,-0.01,2512.8
11:55:49,10656.8,10773.4,0.81,30.07,190,154.5,0.66,-0.22,303.3,-29.6,0,0,2507.3
11:55:50,10656.2,10772.9,0.81,30.18,189.8,154.5,0.73,-0.27,303.3,-27.3,0,0,2510.8
11:55:51,10656.5,10773.1,0.81,30.32,189.7,154.4,0.79,-0.31,303.2,-15.6,0,0,2508
11:55:52,10656.1,10772.7,0.81,30.33,189.5,154.3,0.87,-0.35,303.2,-15,0,0.02,2509.7
11:55:53,10656.8,10773.4,0.81,30.33,189.3,154.3,0.92,-0.27,303.2,-1.4,0.01,0.01,2509.5
11:55:54,10657.3,10774,0.82,30.34,189.1,154,0.97,-0.27,303.1,6.6,0,0.01,2508.9
11:55:55,10657.8,10774.4,0.81,30.36,188.9,154.2,0.99,-0.29,303.1,30.6,0,-0.01,2509.9
11:55:56,10658.4,10775,0.81,30.33,188.7,153.7,1.01,-0.29,303,9.4,-0.01,-0.01,2508.4
11:55:57,10658.5,10775.1,0.82,30.3,188.4,153.6,1.01,-0.23,303.1,15.9,0,0,2507.2
11:55:58,10658.9,10775.3,0.81,30.28,188.2,153.4,1.07,-0.25,303,31.1,0,-0.01,2510.6
11:55:59,10658.8,10775.3,0.82,30.29,188,153.3,1.07,-0.25,303,46,0,0,2510.6
11:56:00,10659.2,10775.6,0.81,30.28,187.8,152.9,1.07,-0.19,302.9,21.1,0,0,2507.7
11:56:01,10659.5,10776,0.81,30.25,187.6,152.8,1.08,-0.14,302.9,11.6,0,0,2510.2
11:56:02,10660,10776.4,0.81,30.26,187.4,152.6,1.1,-0.21,302.9,31.6,0,0.01,2505.8
11:56:03,10661.3,10777.7,0.82,30.29,187.2,152.7,1.08,-0.13,302.9,46.6,0.01,0,2508.8
11:56:04,10662.4,10778.9,0.81,30.27,187,152.5,1.03,-0.07,302.9,37.8,0,0,2506.7
11:56:05,10663.4,10779.9,0.81,30.23,186.8,152.5,1.03,-0.11,302.8,47.8,0,0.01,2507.2
11:56:07,10664.7,10781.2,0.81,30.24,186.5,152.2,0.94,-0.08,302.9,35.9,0,-0.01,2507.8
11:56:08,10665.2,10781.7,0.81,30.3,186.4,152.1,0.91,-0.02,302.8,31.7,0,0,2509.6
11:56:09,10665.5,10782,0.81,30.26,186.3,152.1,0.92,-0.04,302.8,44.9,0,0,2508.1
11:56:10,10664.7,10781.1,0.81,30.22,186.1,151.9,0.9,-0.09,302.8,26.8,0,0,2510.2
11:56:11,10664.5,10781,0.81,30.23,186,151.8,0.88,-0.05,302.9,5.3,0,0,2510
11:56:12,10664.7,10781.1,0.81,30.23,186,151.7,0.9,0.07,302.9,5.8,0,0.01,2506.1
11:56:13,10664.7,10781.1,0.81,30.23,185.9,151.5,0.89,0.11,302.9,29.4,0,0,2509.4
11:56:14,10664.7,10781.2,0.81,30.26,185.8,151.5,0.89,0.11,302.9,35.7,0,0,2508.6
11:56:15,10664.8,10781.3,0.81,30.27,185.7,151.3,0.9,0.19,302.8,31.8,0,0,2509.4
11:56:16,10666.4,10782.9,0.81,30.25,185.6,151.3,0.87,0.15,302.9,25.6,0,0,2511.1
11:56:17,10666.9,10783.4,0.81,30.25,185.6,151.3,0.87,0.14,302.9,-3.7,0,0,2508.2
11:56:18,10667,10783.5,0.81,30.28,185.5,151.3,0.87,0.1,302.8,-2.9,0,0.01,2509.6
11:56:19,10667.3,10783.7,0.81,30.25,185.4,151.2,0.86,0.1,302.8,-2.6,0,-0.01,2508.3
11:56:20,10667.4,10783.8,0.81,30.21,185.4,150.9,0.88,0.07,302.9,-31.2,0,0.01,2509
11:56:21,10668,10784.5,0.81,30.22,185.3,151,0.97,0.05,302.9,-26.2,0,0.01,2507
11:56:22,10666.2,10782.7,0.81,30.23,185.3,151,1.01,0.12,302.9,-26.8,0,0.01,2508.6
11:56:23,10666.4,10782.8,0.81,30.21,185.2,151,1.02,0.16,302.9,-14.5,0,0.01,2512.1
11:56:24,10667.1,10783.6,0.81,30.28,185.1,150.8,0.98,0.05,303,22.5,0,-0.01,2507.7
11:56:25,10667.6,10784.1,0.81,30.21,185,150.4,1.08,0.05,303,16.4,0,0.01,2509.6
11:56:26,10668.5,10785,0.81,30.28,184.9,150.3,1.03,0.12,302.9,17.1,-0.01,0,2507.5
11:56:28,10672,10788.5,0.81,30.26,184.7,150.2,1,0.21,302.9,53.4,0,0,2508.3
11:56:29,10673,10789.5,0.81,30.25,184.7,150,0.94,0.11,302.9,75.9,-0.01,-0.02,2508.3
11:56:30,10673.3,10789.7,0.81,30.22,184.6,149.8,0.87,0.09,302.9,47,0,-0.02,2507.8
11:56:31,10673.1,10789.6,0.81,30.25,184.6,149.9,0.88,0.08,302.9,31.2,0,-0.01,2506.2
11:56:32,10672.8,10789.3,0.82,30.21,184.6,149.7,0.89,0.02,302.9,0.6,0,0.01,2508.5
11:56:33,10672.9,10789.4,0.81,30.25,184.6,149.7,0.93,0.04,302.9,-6.8,0,0,2509.1
11:56:34,10670,10786.4,0.81,30.22,184.6,150,0.96,0.13,302.9,-5.6,0,0.01,2508
11:56:35,10669.2,10785.7,0.81,30.21,184.5,150.1,1.09,0.07,302.9,0.4,0.01,0.02,2508.4
11:56:36,10669.6,10786.1,0.81,30.27,184.4,150,1.29,-0.1,302.9,3.7,0,0.04,2509.1
11:56:37,10671,10787.4,0.81,30.27,184.3,149.9,1.47,0.16,302.9,16.7,0,0.03,2509
11:56:38,10673,10789.5,0.81,30.28,184.1,149.9,1.35,0.04,302.9,70.9,0,-0.02,2506
11:56:39,10674.8,10791.3,0.81,30.24,184,149.6,1.11,0.15,302.9,109.8,0,-0.03,2508.6
11:56:40,10678.1,10794.5,0.81,30.22,183.9,149.7,0.98,0.13,303,111.9,0,-0.02,2508.5
11:56:41,10678.5,10794.9,0.81,30.25,183.8,149.7,0.94,0.1,302.9,89.5,0,-0.01,2507.4
11:56:42,10677.9,10794.4,0.81,30.26,183.8,149.7,0.9,0.05,302.9,57.7,0,-0.01,2508.2
11:56:43,10677.3,10793.8,0.81,30.25,183.8,149.7,0.88,0.08,302.9,20.4,0,0,2510.7
11:56:44,10676.7,10793.2,0.81,30.24,183.8,149.8,0.89,0.03,303,-13.3,0,0.01,2508
11:56:45,10676.2,10792.7,0.81,30.28,183.7,149.9,0.91,0.05,303,-42.6,0,0,2508.5
11:56:46,10672.7,10789.2,0.81,30.26,183.7,149.9,0.96,0.08,302.9,-53.5,0,0.01,2510.5
11:56:47,10671.6,10788.1,0.81,30.25,183.7,149.9,1.01,0.09,303,-64.8,0,0.01,2508.7
11:56:48,10671.1,10787.6,0.81,30.27,183.6,150.2,1.04,0.04,303,-32.2,0,-0.01,2508.8
11:56:50,10670.2,10786.7,0.81,30.23,183.5,150.1,1.09,0.03,303,-14.1,0,0,2508.4
11:56:51,10669.4,10785.9,0.81,30.23,183.4,150,1.05,-0.03,303,-0.8,0,-0.01,2509.3
11:56:52,10671.4,10787.9,0.81,30.25,183.4,150.2,1.07,0.04,303.1,-8,0,0,2508.3
11:56:53,10671.8,10788.3,0.81,30.28,183.3,150.2,1.08,-0.03,303,-5,0,0,2507.1
11:56:54,10672,10788.5,0.82,30.27,183.3,150.2,1.08,0.11,303.1,-16,0,0,2512.4
11:56:55,10672,10788.5,0.81,30.24,183.1,150.1,1.11,0.16,303.1,-47.4,0,0.01,2508
11:56:56,10672.3,10788.8,0.82,30.25,183,149.9,1.19,0.09,303,-38.1,-0.01,0.01,2508.8
11:56:57,10673.7,10790.2,0.82,30.25,182.9,149.9,1.21,0.13,303.1,-18.6,0,0,2508.6
11:56:58,10672.2,10788.5,0.81,30.31,182.8,149.8,1.18,0.37,303.2,36.8,0,0,2510.3
11:56:59,10671.8,10788.1,0.82,30.26,182.7,149.9,1.09,0.12,303.2,56.1,0.01,-0.01,2509.1
11:57:00,10671.5,10787.8,0.81,30.24,182.6,149.5,1.02,-0.01,303,29.9,0,-0.01,2511
11:57:01,10670.8,10787.1,0.81,30.26,182.6,149.5,1.04,0.09,303,2.1,0,0,2509.8
11:57:02,10670.2,10786.5,0.82,30.29,182.5,149.6,1.12,-0.01,303.1,-4.3,0,0.01,2508.9
11:57:03,10669.4,10785.7,0.81,30.23,182.5,149.5,1.12,0.02,303.1,-24,0,0,2509.2
11:57:04,10671.3,10787.7,0.81,30.27,182.4,149.5,1.16,-0.04,303.1,1.7,0,0.01,2510.4
11:57:05,10671.7,10788,0.81,30.25,182.3,149.7,1.14,0.07,303.2,3.4,0,0,2511.6
11:57:06,10671.7,10788,0.81,30.28,182.2,149.6,1.13,-0.03,303.3,-19.4,0.01,0,2512
11:57:07,10671.6,10787.9,0.81,30.27,182.1,149.8,1.25,0,303.3,-30.1,0,0.02,2508
11:57:08,10671.8,10788.1,0.82,30.24,182,149.8,1.3,0.08,303.3,-28.5,0,0,2511.3
11:57:09,10673.1,10789.4,0.81,30.28,181.9,149.6,1.31,0.12,303.2,-19.8,0,0.01,2506.4
11:57:10,10671.4,10787.8,0.81,30.26,181.8,149.5,1.3,0.14,303.3,-1.3,0,0,2507.8
11:57:11,10671.2,10787.5,0.81,30.22,181.6,149.3,1.26,0.13,303.3,12.3,0,0,2506.9
11:57:12,10671.3,10787.6,0.81,30.21,181.5,149.3,1.26,0.08,303.2,28.2,0,0,2509.4
11:57:13,10671.6,10787.9,0.81,30.22,181.4,149,1.24,0.03,303.2,11.7,0,0,2508.7
11:57:14,10671.6,10788,0.81,30.23,181.3,148.7,1.19,-0.07,303.1,0.6,0,-0.01,2509.9
11:57:15,10671.4,10787.7,0.81,30.25,181.3,149.4,1.23,0.04,303.2,28.1,-0.01,0.01,2510.6
11:57:16,10674.4,10790.7,0.82,30.26,181.2,149.3,1.14,0.14,303.2,64.7,0,-0.02,2510.2
11:57:17,10674.8,10791.1,0.82,30.31,181.1,148.9,0.97,0.14,303.2,55.4,0,-0.02,2509.7
11:57:19,10674.1,10790.4,0.81,30.27,181.1,148.9,0.93,0,303.1,0.6,0,0,2509.4
11:57:20,10673.9,10790.2,0.81,30.24,181.2,149.1,0.97,0.01,303.1,-15.2,0,0,2510.5
11:57:21,10674.6,10790.9,0.81,30.24,181.2,149.2,0.98,-0.13,303,-9.1,0.01,0,2510.5
11:57:22,10672,10788.3,0.81,30.28,181.2,148.9,0.93,0.09,302.9,29.1,0,-0.01,2509.1
11:57:23,10671,10787.3,0.81,30.24,181.2,148.8,0.92,0.02,302.8,-26.9,-0.01,0,2509.5
11:57:24,10670.4,10786.8,0.81,30.26,181.2,148.9,0.92,0.07,302.8,-24.6,0,0.01,2508.2
11:57:25,10670.2,10786.6,0.81,30.19,181.2,148.7,0.92,0,302.8,-46.2,0,-0.04,2508.8
11:57:26,10669.8,10786.1,0.81,30.19,181.2,148.8,0.96,0.02,302.8,-10.5,0,-0.01,2509.6
11:57:27,10669.2,10785.5,0.81,30.24,181.3,148.6,0.93,0.04,302.8,-3.4,0,-0.01,2506.4
11:57:28,10671.3,10787.6,0.81,30.23,181.3,148.4,0.93,-0.12,302.7,-16.7,0,0.03,2509.7
11:57:30,10672.2,10788.6,0.81,30.22,181.3,149,1.03,0.21,302.7,-35.7,0,0,2510.9
11:57:31,10673,10789.3,0.81,30.25,181.3,149,1.07,0.02,302.8,13.6,0,-0.01,2512.1
11:57:32,10673.9,10790.2,0.81,30.25,181.3,149.1,1.02,0.05,302.8,35.4,0,0,2511.1
11:57:33,10675,10791.4,0.81,30.26,181.2,149,0.92,0.03,302.8,51,0.01,0,2509.2
11:57:34,10673.2,10789.5,0.81,30.25,181.2,148.7,0.86,0.02,302.7,20.1,0.01,-0.04,2507.2
11:57:35,10672,10788.3,0.81,30.24,181.3,149,0.7,-0.19,302.7,11.8,0.01,-0.02,2510.1
11:57:36,10670.7,10787,0.81,30.26,181.3,148.8,0.44,-0.01,302.8,3.7,0,-0.05,2511
11:57:37,10668.2,10784.5,0.81,30.23,181.4,149.2,0.37,0.23,302.8,-21.8,-0.01,-0.02,2507.6
11:57:38,10665.6,10781.9,0.81,30.25,181.6,149.3,0.53,-0.01,302.9,-55.8,0.01,0.03,2508.3
11:57:39,10663.1,10779.5,0.81,30.28,181.8,149.6,0.66,0.01,302.8,-99.9,-0.01,0.01,2510.1
11:57:40,10663.3,10779.6,0.81,30.26,181.9,149.8,0.76,-0.07,303,-122.5,-0.01,0.01,2510.4
11:57:41,10662.8,10779.1,0.81,30.27,181.9,149.8,0.93,-0.05,302.9,-102.9,0,0.03,2508
11:57:42,10662.9,10779.2,0.82,30.33,181.9,149.7,1.1,-0.01,302.9,-83.6,0,0.02,2507.7
11:57:43,10663.7,10780.1,0.82,30.27,181.9,149.6,1.41,-0.01,302.9,-51.4,0,0.05,2510.1
11:57:44,10666.2,10782.5,0.82,30.3,181.8,149.3,1.7,-0.09,302.9,-21.2,0,0.04,2508.5
11:57:45,10670.8,10787.1,0.82,30.21,181.5,149,1.63,0.07,302.9,52.9,0.01,-0.02,2510
11:57:46,10671.9,10788.3,0.81,30.29,181.4,148.8,1.37,0,302.9,118.6,0,-0.04,2509.3
11:57:47,10673.5,10789.8,0.81,30.27,181.2,148.6,1.29,-0.14,302.8,147.1,0,-0.03,2507.8
11:57:48,10674.4,10790.7,0.81,30.24,181.1,148.5,1.16,-0.18,302.9,152.3,0,-0.03,2510.2
11:57:49,10674.7,10791,0.81,30.26,181.1,148.3,1.09,-0.1,302.9,117.9,-0.01,-0.03,2511.8
11:57:50,10674.7,10791,0.81,30.27,181,148.3,1.02,-0.1,302.9,102,0,-0.02,2509.5
11:57:51,10673.9,10790.3,0.81,30.29,181.1,148,0.91,-0.01,302.7,69.8,-0.01,-0.02,2508.9
11:57:52,10674.4,10790.7,0.81,30.3,181.1,148,0.9,-0.08,302.8,34.4,0,0,2508.9
11:57:53,10673.4,10789.7,0.81,30.31,181.2,147.8,0.9,-0.09,302.7,-4.5,0,0,2506.3
11:57:54,10672.8,10789.1,0.81,30.26,181.3,148.1,0.93,0.02,302.8,-17,0,0,2510.5
11:57:55,10671.9,10788.2,0.81,30.28,181.3,148.2,0.92,0.07,302.7,-45,0,0.01,2509.2
11:57:56,10671,10787.3,0.81,30.27,181.4,148.3,0.99,0.03,302.8,-41.3,0,0.01,2509.5
11:57:57,10670.9,10787.3,0.82,30.27,181.4,148.3,1.03,0.01,302.7,-42.3,0,0,2508.6
11:57:58,10669.2,10785.4,0.81,30.28,181.4,148.3,1.07,-0.08,302.8,-36.1,0,-0.01,2507.9
11:57:59,10668.2,10784.3,0.82,30.33,181.4,148.2,1.13,0.13,302.8,-52.5,0,0,2508.3
11:58:00,10667.6,10783.8,0.81,30.31,181.4,148.4,1.18,0.15,302.9,-47.5,0,0.01,2508.9
11:58:01,10667.3,10783.5,0.81,30.31,181.4,148.3,1.26,0.09,302.9,-52.1,0,0.01,2510
11:58:02,10667.3,10783.5,0.81,30.32,181.4,148.7,1.33,-0.11,302.9,-49.8,0,0.01,2510.6
11:58:03,10667.2,10783.3,0.81,30.31,181.3,148.6,1.4,-0.07,303,-38.7,0,0.01,2509.7
11:58:04,10668.6,10784.8,0.81,30.27,181.2,148.7,1.41,-0.08,302.9,-2.7,0,0,2510
11:58:05,10669.3,10785.4,0.81,30.31,181.1,148.5,1.38,0.01,302.9,10.8,0.01,0,2510.8
11:58:06,10669.7,10785.9,0.82,30.33,181,148.7,1.35,-0.01,302.8,14.1,0,0,2509
11:58:07,10670.1,10786.2,0.81,30.32,180.9,148.6,1.33,0.01,302.9,35.8,0,0,2508.8
11:58:08,10670.2,10786.3,0.82,30.29,180.8,148.5,1.33,0.01,302.8,15.9,0,0,2509.1
11:58:09,10670.6,10786.7,0.81,30.33,180.7,148.5,1.4,-0.02,302.8,-4.7,0,0.01,2509.6
11:58:10,10669.9,10786,0.81,30.35,180.6,148.4,1.43,-0.05,302.8,-2.1,-0.01,0,2509.8
11:58:11,10670.4,10786.6,0.82,30.3,180.5,148.5,1.38,0.02,302.8,27.2,0,0,2509
11:58:12,10670.8,10786.9,0.81,30.29,180.5,148.3,1.2,0.02,302.8,41.1,0,-0.02,2506.6
11:58:13,10670.6,10786.7,0.82,30.31,180.4,148.4,1.15,0.03,302.8,38.3,0,0,2510.5
11:58:14,10670.2,10786.3,0.81,30.28,180.4,148.4,1.1,0.07,302.8,24.6,0,0,2507.5
11:58:15,10670.1,10786.3,0.81,30.29,180.4,148.3,1.07,0.11,302.8,14.8,0,0,2509.5
11:58:16,10670.7,10786.8,0.82,30.29,180.4,148.3,1.07,0.04,302.8,-10.7,0,0,2509.8
11:58:17,10670.2,10786.3,0.82,30.29,180.4,148.2,1.08,0.11,302.8,-25.5,0,0,2511.7
11:58:18,10669.6,10785.7,0.81,30.32,180.4,148.2,1.14,-0.01,302.8,-53.7,0,0.02,2512.6
11:58:19,10669.6,10785.7,0.82,30.31,180.4,148.1,1.19,-0.04,302.8,-25.2,0,0.01,2513.5
11:58:21,10669.4,10785.6,0.81,30.28,180.4,147.9,1.13,0.07,302.8,-16.6,0,0,2508.1
11:58:22,10668.4,10784.5,0.81,30.26,180.4,148.1,1.18,0.09,302.9,-13.3,0,0,2510.1
11:58:23,10668.5,10784.6,0.81,30.25,180.4,148,1.18,0.09,302.9,0.7,0,0,2509.3
11:58:24,10668.6,10784.7,0.81,30.33,180.4,147.9,1.18,-0.04,302.8,14.4,0,0,2511
11:58:25,10668.6,10784.7,0.81,30.33,180.4,147.9,1.15,-0.01,302.9,15.4,0,0,2509.6
11:58:26,10668.8,10784.9,0.81,30.32,180.4,148,1.13,-0.02,302.9,29.4,0,0,2509.8
11:58:27,10669.5,10785.6,0.82,30.28,180.4,148,1.04,0.02,302.9,34.4,0,-0.01,2512.6
11:58:28,10670.6,10786.7,0.81,30.27,180.4,148,1.03,-0.02,302.9,10.2,0,0,2511.1
11:58:29,10670.3,10786.4,0.82,30.3,180.4,148.2,1.04,0.05,302.8,1.6,0,0,2511.4
11:58:30,10670.2,10786.3,0.81,30.32,180.5,148.3,1.08,0.09,302.9,14.8,0,0,2510.1
11:58:31,10670.1,10786.2,0.81,30.27,180.5,148.1,1.04,0.08,302.9,-23.1,0,-0.01,2508.3
11:58:32,10669.8,10786,0.82,30.3,180.5,148.2,1.1,0.07,302.9,-39.8,0,0.01,2511.6
11:58:33,10669.6,10785.7,0.81,30.32,180.5,148.4,1.11,0.2,302.9,-13.9,0,0,2509.5
11:58:34,10668.4,10784.6,0.82,30.29,180.5,148.4,1.11,0.1,302.9,-14.2,0,-0.01,2508.5
11:58:35,10668.6,10784.8,0.81,30.3,180.5,148.5,1.11,-0.13,302.9,0.1,0,0,2508.4
11:58:36,10668.8,10785,0.81,30.32,180.4,148.7,1.07,-0.04,302.9,14.6,-0.01,-0.01,2511
11:58:37,10669,10785.1,0.82,30.31,180.4,148.9,1.03,0.07,303,19.4,0,-0.01,2511
11:58:38,10669,10785.1,0.82,30.31,180.4,148.9,1,-0.13,303,10.6,0,0,2508.8
11:58:39,10669.5,10785.7,0.82,30.29,180.4,148.7,1,0.04,303,1.8,0,0,2510.6
11:58:40,10670.3,10786.5,0.82,30.32,180.4,149,1,0.08,303.1,11.7,0,-0.01,2511.3
11:58:41,10670.4,10786.5,0.82,30.34,180.4,149,0.99,-0.07,303.1,-0.6,0.01,0,2509.5
11:58:42,10670.5,10786.6,0.82,30.31,180.4,149,1,-0.09,303.1,2.5,0.01,0,2511.5
11:58:43,10670.5,10786.7,0.81,30.32,180.4,148.7,1.05,-0.11,303,-26.5,0,0.01,2509.5
11:58:44,10670.8,10786.9,0.81,30.31,180.4,149,1.08,-0.02,303.1,12.7,0,0.01,2509.8
11:58:45,10670.9,10787,0.82,30.33,180.3,148.9,1.02,0.14,303.2,30,0,0,2512.2
11:58:47,10670.9,10787,0.81,30.32,180.3,148.9,0.94,0.05,303.1,0.9,0,0,2509.8
11:58:48,10670.8,10787,0.81,30.33,180.3,148.9,0.97,0.05,303.2,2,0,0,2510.1
11:58:49,10670.8,10786.9,0.81,30.27,180.3,148.9,0.99,0.02,303.2,14.1,-0.01,-0.01,2511.6
11:58:50,10670.5,10786.6,0.81,30.27,180.3,148.7,0.94,-0.11,303.1,1,0,-0.02,2510.2
11:58:51,10670.7,10786.9,0.81,30.31,180.4,148.7,0.97,-0.1,303.1,-6.4,-0.01,0,2508.5
11:58:52,10670.2,10786.3,0.81,30.3,180.4,148.7,1,-0.05,303,-10.2,-0.01,0.01,2511.5
11:58:53,10669.8,10786,0.81,30.29,180.4,148.8,1.01,-0.09,303.1,-9.5,0,0.01,2510.5
11:58:54,10670.3,10786.4,0.81,30.3,180.4,149.1,0.99,0.01,303.1,-19.7,0,0,2510.2
11:58:55,10670.4,10786.5,0.81,30.33,180.4,149.1,0.99,0,303,-15.6,0,0,2510.5
11:58:56,10670.4,10786.5,0.81,30.31,180.4,149,0.98,0.04,303,-13.4,0,-0.01,2510.4
11:58:57,10669.8,10785.9,0.82,30.31,180.4,149.2,0.83,0.09,303.1,4.9,0,-0.03,2512.3
11:58:58,10669.2,10785.1,0.82,30.29,180.4,149.2,0.66,0.07,303.1,11.6,0,-0.03,2509.1
11:58:59,10667.6,10783.5,0.82,30.33,180.5,149.2,0.53,-0.04,303.1,-11.7,0,-0.03,2512.9
11:59:00,10665,10780.9,0.82,30.3,180.5,149.5,0.6,0.1,303.1,-47.4,0,0,2509.7
11:59:01,10662.8,10778.7,0.82,30.28,180.7,149.5,0.77,-0.03,303.1,-96.3,0.01,0.03,2511.3
11:59:02,10661.2,10777.2,0.82,30.34,180.7,149.6,1,0,303.1,-126.3,0,0.03,2508.9
11:59:03,10661.4,10777.3,0.82,30.33,180.7,149.6,1.12,-0.14,303.1,-100.4,0,0.02,2510.1
11:59:04,10661.3,10777.3,0.81,30.3,180.7,149.4,1.4,-0.25,303.1,-82,0.01,0.04,2507.9
11:59:05,10662.2,10778.1,0.82,30.3,180.6,149.1,1.74,-0.22,303.1,-51.2,0,0.06,2511.7
11:59:06,10665.2,10781.1,0.82,30.29,180.4,149.2,1.88,-0.08,303.1,2.5,-0.01,0.03,2510.3
11:59:07,10669.4,10785.3,0.81,30.3,180.1,149,1.57,0.11,303.1,79.5,0,-0.04,2510.7
